Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1543,48,Female,Shirt,Clothing,41.0,Virginia,M,Teal,Spring,4.0,No,Free Shipping,Yes,No,9,Cash,Every 3 Months
4628,38,Male,T-shirt,Clothing,44.0,Michigan,L,Cyan,Summer,4.2,Yes,2-Day Shipping,No,No,22,Venmo,Weekly
3054,52,Female,Dress,Clothing,85.0,Utah,M,Charcoal,Spring,3.5,Yes,Free Shipping,Yes,No,62,Venmo,Monthly
703,65,Male,Socks,Clothing,16.0,Maryland,S,Olive,Fall,3.6,No,2-Day Shipping,Yes,Yes,7,Debit Card,Quarterly
642,44,Male,Pants,Clothing,66.0,California,M,Silver,Summer,3.8,No,Next Day Air,Yes,Yes,10,Credit Card,Monthly
1008,50,Female,Boots,Footwear,109.0,Maryland,L,Yellow,Spring,4.4,No,2-Day Shipping,No,No,9,Bank Transfer,Quarterly
1552,32,Male,Dress,Clothing,68.0,Wisconsin,M,Blue,Spring,3.9,No,Free Shipping,No,No,16,Debit Card,Monthly
2069,61,Female,T-shirt,Clothing,36.0,Rhode Island,M,Black,Winter,4.3,No,Express,Yes,Yes,1,Credit Card,Monthly
3270,64,Female,Jewelry,Accessories,113.0,Minnesota,M,Green,Fall,4.2,No,Free Shipping,Yes,Yes,29,Bank Transfer,Weekly
4481,38,Male,Boots,Footwear,155.0,Iowa,M,Cyan,Fall,4.3,No,2-Day Shipping,No,No,40,PayPal,Every 3 Months
3547,23,Female,Socks,Clothing,17.0,Minnesota,L,Orange,Winter,,No,Next Day Air,Yes,Yes,10,PayPal,Monthly
1017,67,Male,Boots,Footwear,106.0,Tennessee,L,Pink,Spring,4.1,Yes,Store Pickup,Yes,Yes,39,Venmo,Weekly
2944,25,Female,Scarf,Accessories,46.0,Nevada,S,Teal,Winter,4.0,No,Express,No,No,5,Venmo,Quarterly
3916,31,Male,Boots,Footwear,92.0,Nevada,L,Pink,Winter,4.4,Yes,2-Day Shipping,No,No,24,PayPal,Bi-Weekly
3467,30,Female,Dress,Clothing,89.0,California,M,Black,Winter,4.2,No,Free Shipping,No,No,25,Bank Transfer,Quarterly
2490,38,Female,Hoodie,Clothing,70.0,Louisiana,L,White,Winter,3.5,No,Store Pickup,Yes,Yes,2,Cash,Monthly
700,50,Female,Shirt,Clothing,59.0,Ohio,XL,Lavender,Spring,4.1,Yes,2-Day Shipping,No,No,65,Cash,Fortnightly
556,23,Female,Blouse,Clothing,28.0,Nebraska,M,Cyan,Fall,3.9,No,Standard,Yes,Yes,6,Debit Card,Quarterly
1458,53,Male,Pants,Clothing,41.0,North Dakota,S,Gold,Summer,4.2,No,2-Day Shipping,No,No,12,Bank Transfer,Monthly
3531,20,Male,Backpack,Accessories,62.0,Kansas,S,Maroon,Summer,4.3,No,Free Shipping,No,No,5,Credit Card,Annually
3020,23,Female,Blouse,Clothing,35.0,Alaska,M,Gold,Winter,4.0,Yes,Store Pickup,Yes,Yes,3,Cash,Every 3 Months
968,66,Male,Skirt,Clothing,90.0,Connecticut,L,Red,Spring,4.4,No,2-Day Shipping,Yes,No,35,Credit Card,Weekly
3964,26,Male,Jeans,Clothing,37.0,Nevada,L,Olive,Spring,4.4,No,Free Shipping,No,Yes,4,Debit Card,Annually
688,22,Male,Hat,Accessories,39.0,Colorado,M,Pink,Spring,3.9,No,Free Shipping,Yes,Yes,24,Credit Card,Monthly
2996,59,Female,Shirt,Clothing,57.0,Nebraska,L,Gold,Winter,4.0,No,2-Day Shipping,Yes,Yes,25,PayPal,Bi-Weekly
2607,62,Male,Hat,Accessories,30.0,Rhode Island,L,Gray,Spring,3.4,No,Store Pickup,Yes,No,7,Venmo,Quarterly
4156,42,Male,Hat,Accessories,,New York,S,Teal,Spring,3.4,Yes,Next Day Air,No,No,24,Debit Card,Quarterly
3018,33,Male,Coat,Outerwear,126.0,Alaska,L,Black,Winter,4.3,Yes,Store Pickup,No,No,38,Credit Card,Monthly
4302,52,Male,Shoes,Footwear,65.0,Idaho,M,Lavender,Winter,4.2,No,Store Pickup,No,No,5,PayPal,Bi-Weekly
809,65,Male,Hoodie,Clothing,55.0,Nevada,S,Brown,Summer,3.7,No,Standard,No,No,6,Debit Card,Monthly
1057,35,Female,Scarf,Accessories,25.0,Idaho,M,Purple,Summer,4.1,Yes,Standard,No,No,8,Venmo,Weekly
984,56,Male,Jeans,Clothing,42.0,North Dakota,L,Beige,Fall,4.0,No,2-Day Shipping,Yes,Yes,10,Cash,Bi-Weekly
3055,26,Female,Skirt,Clothing,84.0,Texas,S,Teal,Fall,4.0,Yes,Free Shipping,Yes,Yes,69,Cash,Weekly
2640,51,Female,Pants,Clothing,77.0,Oklahoma,L,Olive,Fall,3.8,Yes,Free Shipping,Yes,Yes,22,Credit Card,Monthly
3845,55,Female,Sandals,Footwear,50.0,Florida,M,Olive,Spring,3.4,Yes,Store Pickup,Yes,Yes,23,Debit Card,Bi-Weekly
4087,69,Female,Jacket,Outerwear,105.0,New Mexico,XL,White,Fall,4.5,No,Express,Yes,No,7,Debit Card,Quarterly
352,41,Female,Handbag,Accessories,107.0,Illinois,S,Beige,Summer,4.6,Yes,Next Day Air,Yes,Yes,69,Credit Card,Weekly
2247,38,Male,Scarf,Accessories,,Arkansas,S,Orange,Fall,4.5,No,Standard,No,No,19,Credit Card,Quarterly
3727,62,Female,Jeans,Clothing,52.0,Delaware,M,Black,Winter,3.9,No,Standard,No,No,16,Cash,Monthly
3148,68,Female,Boots,Footwear,69.0,Utah,L,Beige,Fall,3.7,Yes,Store Pickup,No,No,12,Debit Card,Every 3 Months
3242,46,Male,Belt,Accessories,26.0,Kentucky,M,Pink,Fall,4.0,No,2-Day Shipping,Yes,Yes,8,Cash,Quarterly
1933,56,Female,Dress,Clothing,59.0,Rhode Island,L,Green,Fall,4.2,No,Next Day Air,Yes,Yes,11,Credit Card,Monthly
1247,35,Male,Blouse,Clothing,72.0,Montana,M,Violet,Summer,4.0,Yes,Express,No,No,18,Credit Card,Fortnightly
815,52,Female,Pants,Clothing,80.0,Virginia,XL,Red,Summer,4.2,No,Free Shipping,Yes,Yes,13,PayPal,Bi-Weekly
4644,38,Male,Hoodie,Clothing,70.0,Nevada,L,Purple,Fall,4.1,Yes,Express,No,No,42,Debit Card,Monthly
4430,65,Female,T-shirt,Clothing,56.0,Oklahoma,M,Pink,Summer,4.2,Yes,Standard,Yes,Yes,68,Cash,Bi-Weekly
666,26,Male,Sweater,Clothing,63.0,Hawaii,M,Violet,Spring,4.3,No,Express,No,No,7,Cash,Quarterly
540,49,Male,Coat,Outerwear,137.0,Virginia,M,Gray,Spring,4.6,Yes,Express,No,No,37,Bank Transfer,Weekly
2157,60,Female,Sweater,Clothing,56.0,Illinois,M,White,Winter,4.4,No,Next Day Air,No,No,20,Credit Card,Monthly
2035,46,Male,Shorts,Clothing,36.0,Hawaii,XL,Violet,Spring,3.7,Yes,Express,Yes,Yes,54,Cash,Monthly
175,32,Female,Jeans,Clothing,45.0,Colorado,S,Gray,Summer,4.1,Yes,2-Day Shipping,Yes,Yes,70,PayPal,Weekly
3918,19,Male,T-shirt,Clothing,43.0,Oregon,XL,Cyan,Fall,3.9,No,Standard,Yes,Yes,12,Venmo,Quarterly
4252,55,Male,Sneakers,Footwear,57.0,Vermont,L,Charcoal,Winter,4.7,No,2-Day Shipping,Yes,Yes,2,Debit Card,Quarterly
1754,56,Male,Boots,Footwear,129.0,Iowa,M,Black,Fall,4.2,No,2-Day Shipping,Yes,Yes,28,PayPal,Bi-Weekly
4022,53,Female,Jewelry,Accessories,116.0,Iowa,L,Olive,Winter,4.9,Yes,Store Pickup,Yes,Yes,71,Credit Card,Monthly
2568,19,Male,Jeans,Clothing,54.0,Louisiana,M,Red,Winter,3.5,No,2-Day Shipping,No,Yes,3,Bank Transfer,Quarterly
962,28,Female,Skirt,Clothing,55.0,Georgia,S,Violet,Winter,3.9,No,Standard,No,No,5,PayPal,Quarterly
456,54,Male,Belt,Accessories,49.0,Georgia,M,Orange,Fall,4.0,No,2-Day Shipping,No,No,0,Credit Card,Monthly
4348,62,Female,Hat,Accessories,35.0,Alabama,XL,Indigo,Winter,,No,Next Day Air,No,No,28,Cash,Bi-Weekly
4718,34,Male,Sandals,Footwear,64.0,North Carolina,M,Gold,Summer,3.1,No,Store Pickup,Yes,No,3,Debit Card,Quarterly
2976,34,Male,Backpack,Accessories,70.0,Ohio,M,Black,Spring,4.0,Yes,Free Shipping,No,No,25,Debit Card,Bi-Weekly
3246,66,Female,Belt,Accessories,43.0,Connecticut,M,Silver,Summer,3.9,No,Standard,No,No,8,Debit Card,Monthly
2992,32,Male,Handbag,Accessories,105.0,Washington,L,Red,Fall,4.6,Yes,2-Day Shipping,Yes,Yes,5,Venmo,Annually
526,19,Male,Shoes,Footwear,47.0,Missouri,L,Black,Winter,3.5,No,Standard,Yes,Yes,2,Cash,Quarterly
2007,24,Female,Sneakers,Footwear,88.0,Nebraska,M,White,Summer,4.5,Yes,Next Day Air,Yes,Yes,46,Credit Card,Monthly
3374,53,Female,Boots,Footwear,80.0,Kentucky,M,Lavender,Winter,4.4,No,Free Shipping,No,No,11,Venmo,Quarterly
1678,35,Female,Pants,Clothing,49.0,South Dakota,M,Gray,Summer,3.9,No,Store Pickup,No,No,13,Venmo,Bi-Weekly
419,70,Female,Skirt,Clothing,61.0,Washington,M,Pink,Summer,4.4,No,Free Shipping,No,No,3,Bank Transfer,Every 3 Months
2593,60,Male,Coat,Outerwear,92.0,Nevada,XL,Brown,Spring,4.5,No,Standard,No,No,14,Cash,Quarterly
1056,50,Female,Boots,Footwear,182.0,Mississippi,M,Brown,Winter,4.4,Yes,Store Pickup,Yes,No,66,PayPal,Monthly
4128,20,Male,Scarf,Accessories,28.0,Oregon,M,Brown,Winter,4.6,Yes,2-Day Shipping,No,No,14,Bank Transfer,Fortnightly
3985,50,Male,Scarf,Accessories,44.0,Iowa,M,Red,Fall,4.4,Yes,Free Shipping,Yes,Yes,47,Venmo,Bi-Weekly
388,35,Male,Belt,Accessories,47.0,New York,L,Red,Fall,3.6,No,Store Pickup,Yes,Yes,10,Credit Card,Every 3 Months
3681,55,Male,Blouse,Clothing,53.0,West Virginia,L,Cyan,Winter,3.7,No,Free Shipping,No,No,1,Debit Card,Quarterly
3961,19,Female,Sunglasses,Accessories,64.0,Nevada,L,Red,Fall,4.5,Yes,Standard,No,No,30,Cash,Monthly
2909,67,Female,Handbag,Accessories,125.0,Arizona,M,Magenta,Spring,4.6,Yes,Express,Yes,No,39,Credit Card,Bi-Weekly
2979,33,Male,Sneakers,Footwear,134.0,Michigan,XL,Magenta,Summer,4.3,No,2-Day Shipping,No,No,10,Credit Card,Monthly
2149,67,Female,Jacket,Outerwear,164.0,South Carolina,L,Beige,Winter,4.6,Yes,Next Day Air,No,No,79,Debit Card,Bi-Weekly
1298,24,Female,Coat,Outerwear,115.0,Arizona,L,Beige,Fall,4.2,Yes,Express,Yes,Yes,14,Debit Card,Monthly
365,31,Male,Skirt,Clothing,63.0,New Jersey,M,Orange,Winter,3.8,No,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly
4236,53,Male,Pants,Clothing,77.0,Mississippi,M,Blue,Fall,4.2,Yes,Express,Yes,Yes,38,Debit Card,Bi-Weekly
3746,66,Female,Shoes,Footwear,78.0,West Virginia,L,Beige,Winter,4.0,No,Store Pickup,No,No,6,Venmo,Quarterly
4618,25,Female,Jewelry,Accessories,108.0,Kansas,M,Peach,Winter,4.4,Yes,2-Day Shipping,No,No,45,Debit Card,Bi-Weekly
807,57,Female,Jacket,Outerwear,,Arizona,M,Beige,Summer,4.5,No,Standard,No,No,24,Credit Card,Bi-Weekly
4378,29,Female,Backpack,Accessories,79.0,Tennessee,M,Violet,Fall,4.1,No,Standard,No,No,9,Cash,Quarterly
4557,49,Female,Dress,Clothing,39.0,Louisiana,S,Magenta,Summer,4.5,No,Express,Yes,Yes,9,PayPal,Monthly
3369,18,Male,Handbag,Accessories,154.0,Florida,M,Charcoal,Fall,4.4,Yes,Standard,Yes,Yes,26,Credit Card,Weekly
1797,32,Male,Sunglasses,Accessories,55.0,North Carolina,S,Silver,Fall,4.3,Yes,2-Day Shipping,No,Yes,13,Venmo,Quarterly
3693,70,Female,Sneakers,Footwear,,Delaware,XL,Yellow,Summer,3.7,No,Free Shipping,No,No,11,Debit Card,Monthly
3565,39,Male,Sunglasses,Accessories,53.0,Arizona,M,Silver,Spring,4.3,No,Store Pickup,Yes,Yes,24,Debit Card,Every 3 Months
1864,59,Male,Dress,Clothing,89.0,Ohio,M,Orange,Summer,4.4,No,Next Day Air,Yes,Yes,43,PayPal,Annually
2256,59,Female,Blouse,Clothing,54.0,Nebraska,M,Red,Fall,3.7,Yes,Express,No,No,37,Credit Card,Fortnightly
440,46,Male,T-shirt,Clothing,26.0,Wisconsin,M,Silver,Winter,,Yes,Next Day Air,No,No,7,Debit Card,Every 3 Months
997,52,Male,Boots,Footwear,138.0,Michigan,M,Gold,Summer,4.4,Yes,Standard,No,No,45,PayPal,Bi-Weekly
2101,19,Female,Boots,Footwear,119.0,Nebraska,XL,Gray,Spring,4.3,No,Standard,No,No,14,Bank Transfer,Quarterly
446,20,Female,Hat,Accessories,39.0,North Carolina,M,Silver,Winter,3.6,Yes,Free Shipping,Yes,Yes,61,Debit Card,Monthly
2362,38,Male,Sneakers,Footwear,92.0,Missouri,L,Peach,Summer,4.3,Yes,Standard,Yes,No,22,PayPal,Bi-Weekly
2534,62,Male,Boots,Footwear,128.0,Arizona,L,Red,Summer,4.4,Yes,Express,Yes,Yes,71,PayPal,Quarterly
2738,45,Female,Boots,Footwear,115.0,Wyoming,L,Gold,Winter,4.6,No,Free Shipping,Yes,Yes,23,Cash,Quarterly
4752,41,Female,Sneakers,Footwear,56.0,Vermont,M,Lavender,Fall,3.8,No,Store Pickup,Yes,Yes,25,Debit Card,Monthly
506,52,Male,Blouse,Clothing,30.0,Kansas,M,Turquoise,Summer,3.7,Yes,2-Day Shipping,Yes,Yes,3,PayPal,Quarterly
503,50,Male,Shirt,Clothing,44.0,Wyoming,L,Gray,Summer,4.0,Yes,Standard,Yes,Yes,17,Venmo,Bi-Weekly
4443,53,Male,Shirt,Clothing,40.0,Oklahoma,S,Blue,Summer,4.5,Yes,Free Shipping,Yes,Yes,8,Credit Card,Quarterly
975,52,Female,Jewelry,Accessories,162.0,California,M,Blue,Winter,4.8,No,Express,No,No,13,PayPal,Weekly
3476,37,Male,Shirt,Clothing,73.0,Florida,XL,Magenta,Summer,4.0,Yes,2-Day Shipping,No,No,26,PayPal,Fortnightly
812,61,Male,Sweater,Clothing,84.0,Arkansas,M,Turquoise,Spring,4.8,Yes,Free Shipping,No,No,45,Bank Transfer,Weekly
1111,30,Male,Handbag,Accessories,103.0,Wisconsin,M,Silver,Fall,4.1,No,Free Shipping,Yes,No,28,PayPal,Monthly
3266,53,Female,Socks,Clothing,16.0,West Virginia,S,Brown,Spring,3.1,No,Express,No,No,6,Venmo,Every 3 Months
3854,66,Male,Sweater,Clothing,113.0,Maine,L,Black,Winter,3.8,Yes,Standard,No,No,16,PayPal,Bi-Weekly
2588,35,Female,Boots,Footwear,153.0,Tennessee,M,Peach,Summer,,No,Store Pickup,Yes,No,16,PayPal,Fortnightly
3387,54,Male,T-shirt,Clothing,29.0,Oklahoma,L,Cyan,Fall,4.4,Yes,Express,No,No,76,Credit Card,Weekly
2160,18,Female,Belt,Accessories,73.0,Missouri,L,Blue,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,9,PayPal,Monthly
2771,50,Female,Dress,Clothing,56.0,Maryland,L,Pink,Spring,4.7,No,Next Day Air,Yes,Yes,6,Debit Card,Fortnightly
564,20,Male,Shoes,Footwear,66.0,Louisiana,M,Maroon,Spring,,No,Store Pickup,No,No,15,Cash,Fortnightly
4743,29,Male,Backpack,Accessories,63.0,Kansas,S,Blue,Winter,4.3,No,Free Shipping,No,No,43,PayPal,Weekly
1020,66,Male,T-shirt,Clothing,45.0,Kansas,L,Gray,Fall,4.1,Yes,Free Shipping,No,No,56,PayPal,Monthly
1396,27,Male,Jacket,Outerwear,174.0,Massachusetts,XL,Orange,Fall,4.4,Yes,Next Day Air,No,No,31,Bank Transfer,Every 3 Months
2284,39,Female,Handbag,Accessories,207.0,Kansas,S,Olive,Summer,4.9,Yes,Express,Yes,Yes,20,Bank Transfer,Bi-Weekly
1244,26,Female,Dress,Clothing,85.0,Iowa,M,Peach,Winter,4.0,Yes,Store Pickup,No,No,78,Venmo,Annually
1342,47,Female,Sunglasses,Accessories,68.0,Texas,S,Beige,Spring,3.7,No,Express,No,No,7,Cash,Quarterly
2118,39,Male,Handbag,Accessories,172.0,California,L,Beige,Fall,4.5,Yes,Standard,No,No,55,Credit Card,Bi-Weekly
1527,40,Female,Skirt,Clothing,50.0,Rhode Island,S,Turquoise,Fall,3.5,No,Standard,No,No,8,Credit Card,Weekly
1995,61,Male,Coat,Outerwear,126.0,Tennessee,XL,Gray,Winter,4.4,No,Store Pickup,No,No,8,Credit Card,Every 3 Months
1448,31,Male,Boots,Footwear,110.0,New York,L,Gold,Winter,4.1,No,Free Shipping,No,No,13,Credit Card,Weekly
380,27,Male,Jeans,Clothing,45.0,Florida,S,Purple,Winter,4.2,No,Free Shipping,No,No,5,Cash,Quarterly
4308,35,Male,Jeans,Clothing,99.0,Nevada,L,Charcoal,Summer,4.1,Yes,Express,Yes,Yes,64,Venmo,Weekly
347,45,Male,Sneakers,Footwear,73.0,Tennessee,M,Purple,Fall,3.4,No,Next Day Air,No,No,7,Venmo,Bi-Weekly
1422,47,Female,Skirt,Clothing,63.0,California,L,Olive,Spring,3.7,Yes,Standard,No,No,82,PayPal,Monthly
2316,23,Female,Gloves,Accessories,23.0,South Dakota,S,Violet,Summer,3.8,No,Store Pickup,No,No,30,Cash,Every 3 Months
647,32,Female,Handbag,Accessories,,New York,XL,Indigo,Fall,4.2,Yes,Express,Yes,Yes,53,Credit Card,Monthly
3847,46,Male,Shoes,Footwear,56.0,Illinois,S,Green,Spring,4.4,No,Free Shipping,Yes,Yes,7,Credit Card,Annually
4700,34,Male,Handbag,Accessories,119.0,Arkansas,M,Charcoal,Summer,,No,Next Day Air,No,No,39,Cash,Quarterly
1408,41,Female,Sneakers,Footwear,116.0,Connecticut,M,Silver,Fall,4.3,Yes,Next Day Air,No,No,48,Debit Card,Quarterly
285,62,Female,Shoes,Footwear,103.0,South Dakota,M,Violet,Winter,3.8,No,Free Shipping,Yes,No,26,Venmo,Monthly
3334,22,Female,Shorts,Clothing,54.0,Texas,M,Pink,Winter,4.7,Yes,Next Day Air,Yes,Yes,18,Debit Card,Bi-Weekly
2791,23,Male,Shirt,Clothing,43.0,Texas,L,White,Spring,4.4,No,Standard,Yes,Yes,20,Debit Card,Monthly
4512,24,Female,Backpack,Accessories,50.0,Tennessee,M,Red,Spring,4.2,No,Free Shipping,No,No,3,Venmo,Monthly
3525,57,Male,Jacket,Outerwear,254.0,South Carolina,M,Black,Winter,4.7,No,Express,No,No,37,Venmo,Monthly
1466,48,Female,Scarf,Accessories,50.0,Oregon,XL,Magenta,Summer,,No,Free Shipping,Yes,Yes,6,Credit Card,Every 3 Months
1783,27,Female,Sneakers,Footwear,76.0,Vermont,L,Turquoise,Summer,4.3,Yes,Store Pickup,No,No,32,PayPal,Monthly
3240,40,Female,Shorts,Clothing,51.0,Delaware,XL,Indigo,Summer,4.4,Yes,2-Day Shipping,No,No,33,PayPal,Bi-Weekly
1463,49,Male,Jeans,Clothing,,Georgia,M,Maroon,Fall,3.6,No,Standard,No,No,37,Debit Card,Monthly
2471,40,Female,Handbag,Accessories,99.0,Kansas,L,Gray,Summer,4.3,No,Standard,Yes,Yes,9,Venmo,Monthly
1226,18,Male,Sandals,Footwear,55.0,New York,M,Brown,Fall,3.8,No,2-Day Shipping,Yes,Yes,7,Cash,Quarterly
3214,49,Male,Handbag,Accessories,194.0,Utah,S,Yellow,Fall,4.3,Yes,Free Shipping,No,No,37,PayPal,Quarterly
2961,43,Male,Dress,Clothing,103.0,Utah,XL,Turquoise,Spring,3.9,No,Standard,Yes,Yes,21,Venmo,Weekly
1483,54,Female,Sweater,Clothing,84.0,Arizona,M,Peach,Spring,3.5,Yes,2-Day Shipping,No,No,38,Cash,Quarterly
133,48,Male,Shorts,Clothing,33.0,Rhode Island,M,Silver,Winter,4.1,No,Store Pickup,No,No,12,Debit Card,Monthly
2023,35,Male,Sunglasses,Accessories,81.0,Maryland,M,Pink,Spring,3.9,No,Next Day Air,No,No,48,Credit Card,Bi-Weekly
904,18,Male,Boots,Footwear,122.0,Tennessee,L,Cyan,Fall,4.5,No,Standard,No,No,33,Debit Card,Weekly
2292,38,Female,Blouse,Clothing,41.0,Connecticut,XL,Magenta,Fall,4.1,Yes,Standard,Yes,Yes,10,PayPal,Quarterly
3388,29,Male,Shorts,Clothing,34.0,Texas,XL,Beige,Spring,3.7,No,Free Shipping,Yes,Yes,6,PayPal,Quarterly
3886,35,Female,Jewelry,Accessories,169.0,Rhode Island,S,Maroon,Fall,5.0,Yes,Express,No,No,33,Credit Card,Quarterly
59,53,Male,Jeans,Clothing,37.0,South Dakota,M,Gray,Fall,3.6,No,Free Shipping,No,No,14,Cash,Quarterly
3075,66,Female,Jewelry,Accessories,126.0,Nevada,M,White,Spring,4.9,No,Standard,Yes,Yes,22,PayPal,Bi-Weekly
951,67,Male,Shoes,Footwear,91.0,Montana,L,Charcoal,Fall,4.3,Yes,Express,Yes,No,23,Cash,Monthly
3111,56,Male,Jeans,Clothing,51.0,Nebraska,L,Lavender,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,46,Venmo,Bi-Weekly
1580,63,Female,Handbag,Accessories,91.0,Pennsylvania,L,Indigo,Summer,4.3,Yes,2-Day Shipping,Yes,Yes,5,Debit Card,Fortnightly
3332,18,Female,Hat,Accessories,28.0,Tennessee,S,Maroon,Summer,3.3,Yes,Express,Yes,Yes,47,Debit Card,Monthly
1775,63,Male,Shirt,Clothing,58.0,Rhode Island,S,Gray,Fall,4.0,No,Next Day Air,No,No,53,PayPal,Monthly
3785,60,Female,Sneakers,Footwear,35.0,Alabama,XL,Gray,Fall,4.0,No,Next Day Air,No,No,6,Bank Transfer,Every 3 Months
3028,33,Male,Shirt,Clothing,36.0,Vermont,S,Magenta,Spring,3.9,No,Store Pickup,No,No,26,Credit Card,Bi-Weekly
2569,44,Male,Sweater,Clothing,78.0,Washington,L,Yellow,Winter,4.0,Yes,Store Pickup,Yes,Yes,40,Credit Card,Fortnightly
4729,41,Female,Blouse,Clothing,59.0,Missouri,M,Peach,Spring,4.4,Yes,2-Day Shipping,No,No,45,Venmo,Monthly
4616,45,Female,Boots,Footwear,73.0,Arizona,L,Teal,Fall,3.9,No,Free Shipping,Yes,Yes,8,Cash,Fortnightly
489,59,Male,Boots,Footwear,201.0,South Carolina,L,Teal,Winter,4.4,No,Express,Yes,Yes,14,Credit Card,Monthly
1590,59,Female,Coat,Outerwear,121.0,Maryland,M,Magenta,Summer,4.3,No,Standard,No,No,4,Debit Card,Quarterly
4621,36,Female,Shoes,Footwear,137.0,South Dakota,L,Brown,Spring,4.3,Yes,Express,No,No,35,Credit Card,Monthly
4402,19,Female,Shirt,Clothing,44.0,North Dakota,M,Beige,Summer,3.7,Yes,Standard,No,No,34,Bank Transfer,Monthly
2953,41,Male,T-shirt,Clothing,42.0,Colorado,S,Peach,Summer,4.2,No,Free Shipping,No,No,0,Bank Transfer,Monthly
3800,63,Male,Hat,Accessories,43.0,Washington,XL,White,Winter,3.7,Yes,Express,No,No,57,Credit Card,Weekly
1527,40,Female,Dress,Clothing,62.0,Rhode Island,M,Magenta,Winter,3.9,No,Free Shipping,No,No,6,Credit Card,Weekly
2739,35,Female,Sunglasses,Accessories,72.0,New York,M,Magenta,Summer,4.2,No,Standard,Yes,Yes,10,Debit Card,Quarterly
4540,45,Male,Hat,Accessories,33.0,California,M,Peach,Fall,3.6,No,Standard,Yes,Yes,9,Bank Transfer,Quarterly
557,44,Female,Scarf,Accessories,41.0,New Hampshire,L,Charcoal,Winter,4.0,No,Standard,No,No,1,Venmo,Every 3 Months
2338,25,Female,Handbag,Accessories,110.0,Delaware,L,Gray,Fall,4.3,Yes,Store Pickup,Yes,Yes,4,Cash,Quarterly
4530,31,Male,Jewelry,Accessories,137.0,California,XL,Maroon,Fall,4.6,Yes,2-Day Shipping,No,No,45,Credit Card,Fortnightly
2265,40,Female,Sandals,Footwear,77.0,New Mexico,M,Yellow,Summer,3.7,No,Free Shipping,No,No,2,Venmo,Every 3 Months
3856,18,Female,Sandals,Footwear,65.0,Alaska,L,Yellow,Summer,3.8,Yes,Free Shipping,No,No,57,Venmo,Monthly
3779,25,Female,Socks,Clothing,22.0,Maryland,L,Turquoise,Summer,3.6,No,Store Pickup,No,No,9,Credit Card,Every 3 Months
1396,27,Male,Boots,Footwear,,Massachusetts,M,Lavender,Fall,4.3,Yes,Express,No,No,28,Credit Card,Every 3 Months
1137,30,Female,Shoes,Footwear,79.0,California,M,Lavender,Winter,4.3,Yes,Next Day Air,Yes,Yes,49,Cash,Bi-Weekly
1452,41,Female,Handbag,Accessories,133.0,Oklahoma,L,Pink,Winter,4.4,No,2-Day Shipping,Yes,Yes,30,Credit Card,Monthly
3596,21,Male,Sneakers,Footwear,49.0,Kansas,M,Orange,Spring,3.9,Yes,Store Pickup,Yes,Yes,32,Venmo,Fortnightly
4470,33,Male,Shorts,Clothing,36.0,North Dakota,M,Magenta,Winter,4.2,Yes,Standard,No,No,65,Debit Card,Bi-Weekly
1439,68,Male,Hat,Accessories,57.0,Michigan,L,Turquoise,Summer,4.0,Yes,2-Day Shipping,No,No,24,Credit Card,Quarterly
656,24,Female,Jeans,Clothing,55.0,Pennsylvania,L,Charcoal,Spring,3.8,No,Store Pickup,Yes,Yes,0,PayPal,Monthly
1190,44,Male,Backpack,Accessories,44.0,Louisiana,M,Indigo,Fall,4.1,No,Express,Yes,Yes,26,Venmo,Monthly
1964,47,Female,Dress,Clothing,77.0,Oklahoma,L,Violet,Fall,4.4,Yes,Next Day Air,No,No,40,Debit Card,Bi-Weekly
2228,54,Male,Jewelry,Accessories,310.0,Nebraska,M,Black,Fall,4.6,No,2-Day Shipping,No,No,14,Cash,Weekly
4737,42,Male,Sweater,Clothing,60.0,Kansas,L,Beige,Summer,4.1,Yes,Express,Yes,Yes,35,Cash,Weekly
4546,39,Female,Blouse,Clothing,48.0,Oregon,M,Blue,Spring,3.9,No,Free Shipping,Yes,No,13,Debit Card,Fortnightly
2284,39,Female,Shirt,Clothing,50.0,Kansas,L,Cyan,Summer,3.8,Yes,Express,No,No,17,Venmo,Bi-Weekly
3864,58,Male,Handbag,Accessories,107.0,Arkansas,S,Magenta,Fall,4.2,Yes,Free Shipping,No,No,69,Bank Transfer,Bi-Weekly
4074,41,Female,Belt,Accessories,45.0,Montana,S,Red,Winter,3.4,No,Standard,Yes,Yes,4,Credit Card,Annually
609,41,Female,Sweater,Clothing,76.0,Maryland,S,Blue,Summer,,Yes,Store Pickup,No,No,75,Bank Transfer,Bi-Weekly
1518,53,Female,Hoodie,Clothing,61.0,Alabama,S,Purple,Fall,3.7,No,Standard,No,No,5,Debit Card,Quarterly
3559,59,Female,T-shirt,Clothing,34.0,Michigan,L,Gold,Summer,4.0,No,Store Pickup,Yes,Yes,8,Venmo,Quarterly
2265,40,Female,Boots,Footwear,86.0,New Mexico,XL,White,Winter,4.2,No,Free Shipping,No,No,1,PayPal,Every 3 Months
